dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,resnet50,gradientshap,vgg16,blur,30.0,0.615
imagenet,resnet50,gradientshap,vgg16,blur,35.0,0.564
imagenet,resnet50,gradientshap,vgg16,blur,40.0,0.508
imagenet,resnet50,gradientshap,vgg16,blur,45.0,0.443
imagenet,resnet50,gradientshap,vgg16,blur,50.0,0.384
imagenet,resnet50,gradientshap,vgg16,blur,55.0,0.311
imagenet,resnet50,gradientshap,vgg16,blur,60.0,0.239
imagenet,resnet50,gradientshap,vgg16,blur,65.0,0.188
imagenet,resnet50,gradientshap,vgg16,blur,70.0,0.141
imagenet,resnet50,gradientshap,vgg16,blur,75.0,0.102
imagenet,resnet50,gradientshap,vgg16,blur,80.0,0.063
imagenet,resnet50,gradientshap,vgg16,blur,85.0,0.031
imagenet,resnet50,gradientshap,vgg16,blur,90.0,0.016
imagenet,resnet50,gradientshap,vgg16,blur,95.0,0.015
imagenet,resnet50,gradientshap,vgg16,blur,100.0,0.034
imagenet,resnet50,gradientshap,vgg16,gray,0.0,0.818
imagenet,resnet50,gradientshap,vgg16,gray,5.0,0.709
imagenet,resnet50,gradientshap,vgg16,gray,10.0,0.598
imagenet,resnet50,gradientshap,vgg16,gray,15.0,0.542
imagenet,resnet50,gradientshap,vgg16,gray,20.0,0.476
imagenet,resnet50,gradientshap,vgg16,gray,25.0,0.418
imagenet,resnet50,gradientshap,vgg16,gray,30.0,0.356
imagenet,resnet50,gradientshap,vgg16,gray,35.0,0.293
imagenet,resnet50,gradientshap,vgg16,gray,40.0,0.245
imagenet,resnet50,gradientshap,vgg16,gray,45.0,0.195
imagenet,resnet50,gradientshap,vgg16,gray,50.0,0.151
imagenet,resnet50,gradientshap,vgg16,gray,55.0,0.119
imagenet,resnet50,gradientshap,vgg16,gray,60.0,0.092
imagenet,resnet50,gradientshap,vgg16,gray,65.0,0.062
imagenet,resnet50,gradientshap,vgg16,gray,70.0,0.044
imagenet,resnet50,gradientshap,vgg16,gray,75.0,0.027
imagenet,resnet50,gradientshap,vgg16,gray,80.0,0.011
imagenet,resnet50,gradientshap,vgg16,gray,85.0,0.009
imagenet,resnet50,gradientshap,vgg16,gray,90.0,0.003
imagenet,resnet50,gradientshap,vgg16,gray,95.0,0.003
imagenet,resnet50,gradientshap,vgg16,gray,100.0,0.001
imagenet,resnet50,gradientshap,vgg16,mean,0.0,0.818
imagenet,resnet50,gradientshap,vgg16,mean,5.0,0.725
imagenet,resnet50,gradientshap,vgg16,mean,10.0,0.664
imagenet,resnet50,gradientshap,vgg16,mean,15.0,0.603
imagenet,resnet50,gradientshap,vgg16,mean,20.0,0.54
imagenet,resnet50,gradientshap,vgg16,mean,25.0,0.484
imagenet,resnet50,gradientshap,vgg16,mean,30.0,0.437
imagenet,resnet50,gradientshap,vgg16,mean,35.0,0.376
imagenet,resnet50,gradientshap,vgg16,mean,40.0,0.31
imagenet,resnet50,gradientshap,vgg16,mean,45.0,0.26
imagenet,resnet50,gradientshap,vgg16,mean,50.0,0.209
imagenet,resnet50,gradientshap,vgg16,mean,55.0,0.162
imagenet,resnet50,gradientshap,vgg16,mean,60.0,0.116
imagenet,resnet50,gradientshap,vgg16,mean,65.0,0.083
imagenet,resnet50,gradientshap,vgg16,mean,70.0,0.059
imagenet,resnet50,gradientshap,vgg16,mean,75.0,0.035
imagenet,resnet50,gradientshap,vgg16,mean,80.0,0.023
imagenet,resnet50,gradientshap,vgg16,mean,85.0,0.013
imagenet,resnet50,gradientshap,vgg16,mean,90.0,0.004
imagenet,resnet50,gradientshap,vgg16,mean,95.0,0.003
imagenet,resnet50,gradientshap,vgg16,mean,100.0,0.002
imagenet,resnet50,gradientshap,vgg16,random_noise,0.0,0.818
imagenet,resnet50,gradientshap,vgg16,random_noise,5.0,0.695
imagenet,resnet50,gradientshap,vgg16,random_noise,10.0,0.586
imagenet,resnet50,gradientshap,vgg16,random_noise,15.0,0.523
imagenet,resnet50,gradientshap,vgg16,random_noise,20.0,0.456
imagenet,resnet50,gradientshap,vgg16,random_noise,25.0,0.416
imagenet,resnet50,gradientshap,vgg16,random_noise,30.0,0.368
imagenet,resnet50,gradientshap,vgg16,random_noise,35.0,0.31
imagenet,resnet50,gradientshap,vgg16,random_noise,40.0,0.262
imagenet,resnet50,gradientshap,vgg16,random_noise,45.0,0.214
imagenet,resnet50,gradientshap,vgg16,random_noise,50.0,0.176
imagenet,resnet50,gradientshap,vgg16,random_noise,55.0,0.134
imagenet,resnet50,gradientshap,vgg16,random_noise,60.0,0.118
imagenet,resnet50,gradientshap,vgg16,random_noise,65.0,0.085
imagenet,resnet50,gradientshap,vgg16,random_noise,70.0,0.061
imagenet,resnet50,gradientshap,vgg16,random_noise,75.0,0.045
imagenet,resnet50,gradientshap,vgg16,random_noise,80.0,0.025
imagenet,resnet50,gradientshap,vgg16,random_noise,85.0,0.012
imagenet,resnet50,gradientshap,vgg16,random_noise,90.0,0.004
imagenet,resnet50,gradientshap,vgg16,random_noise,95.0,0.002
imagenet,resnet50,gradientshap,vgg16,random_noise,100.0,0.001
imagenet,resnet50,gradientshap,vgg16,white,0.0,0.818
imagenet,resnet50,gradientshap,vgg16,white,5.0,0.376
imagenet,resnet50,gradientshap,vgg16,white,10.0,0.256
imagenet,resnet50,gradientshap,vgg16,white,15.0,0.175
imagenet,resnet50,gradientshap,vgg16,white,20.0,0.142
imagenet,resnet50,gradientshap,vgg16,white,25.0,0.105
imagenet,resnet50,gradientshap,vgg16,white,30.0,0.086
imagenet,resnet50,gradientshap,vgg16,white,35.0,0.066
imagenet,resnet50,gradientshap,vgg16,white,40.0,0.058
imagenet,resnet50,gradientshap,vgg16,white,45.0,0.047
imagenet,resnet50,gradientshap,vgg16,white,50.0,0.035
imagenet,resnet50,gradientshap,vgg16,white,55.0,0.03
imagenet,resnet50,gradientshap,vgg16,white,60.0,0.02
imagenet,resnet50,gradientshap,vgg16,white,65.0,0.017
imagenet,resnet50,gradientshap,vgg16,white,70.0,0.011
imagenet,resnet50,gradientshap,vgg16,white,75.0,0.005
imagenet,resnet50,gradientshap,vgg16,white,80.0,0.004
imagenet,resnet50,gradientshap,vgg16,white,85.0,0.003
imagenet,resnet50,gradientshap,vgg16,white,90.0,0.001
imagenet,resnet50,gradientshap,vgg16,white,95.0,0.001
imagenet,resnet50,gradientshap,vgg16,white,100.0,0.001
imagenet,resnet50,inputxgradient,mobilenet_v2,black,0.0,0.801
imagenet,resnet50,inputxgradient,mobilenet_v2,black,5.0,0.655
imagenet,resnet50,inputxgradient,mobilenet_v2,black,10.0,0.567
imagenet,resnet50,inputxgradient,mobilenet_v2,black,15.0,0.505
imagenet,resnet50,inputxgradient,mobilenet_v2,black,20.0,0.438
imagenet,resnet50,inputxgradient,mobilenet_v2,black,25.0,0.375
imagenet,resnet50,inputxgradient,mobilenet_v2,black,30.0,0.309
imagenet,resnet50,inputxgradient,mobilenet_v2,black,35.0,0.255
imagenet,resnet50,inputxgradient,mobilenet_v2,black,40.0,0.219
imagenet,resnet50,inputxgradient,mobilenet_v2,black,45.0,0.176
imagenet,resnet50,inputxgradient,mobilenet_v2,black,50.0,0.139
imagenet,resnet50,inputxgradient,mobilenet_v2,black,55.0,0.122
imagenet,resnet50,inputxgradient,mobilenet_v2,black,60.0,0.088
imagenet,resnet50,inputxgradient,mobilenet_v2,black,65.0,0.06
imagenet,resnet50,inputxgradient,mobilenet_v2,black,70.0,0.047
imagenet,resnet50,inputxgradient,mobilenet_v2,black,75.0,0.032
imagenet,resnet50,inputxgradient,mobilenet_v2,black,80.0,0.015
imagenet,resnet50,inputxgradient,mobilenet_v2,black,85.0,0.006
imagenet,resnet50,inputxgradient,mobilenet_v2,black,90.0,0.001
imagenet,resnet50,inputxgradient,mobilenet_v2,black,95.0,0.001
imagenet,resnet50,inputxgradient,mobilenet_v2,black,100.0,0.001
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,0.0,0.801
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,5.0,0.771
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,10.0,0.745
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,15.0,0.717
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,20.0,0.677
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,25.0,0.642
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,30.0,0.596
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,35.0,0.543
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,40.0,0.507
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,45.0,0.442
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,50.0,0.372
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,55.0,0.303
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,60.0,0.245
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,65.0,0.205
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,70.0,0.148
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,75.0,0.109
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,80.0,0.056
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,85.0,0.047
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,90.0,0.029
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,95.0,0.034
imagenet,resnet50,inputxgradient,mobilenet_v2,blur,100.0,0.056
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,0.0,0.801
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,5.0,0.745
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,10.0,0.688
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,15.0,0.634
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,20.0,0.586
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,25.0,0.519
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,30.0,0.479
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,35.0,0.429
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,40.0,0.367
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,45.0,0.313
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,50.0,0.263
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,55.0,0.213
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,60.0,0.17
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,65.0,0.136
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,70.0,0.101
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,75.0,0.058
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,80.0,0.032
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,85.0,0.018
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,90.0,0.004
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,95.0,0.0
imagenet,resnet50,inputxgradient,mobilenet_v2,gray,100.0,0.001
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,0.0,0.801
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,5.0,0.745
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,10.0,0.703
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,15.0,0.659
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,20.0,0.612
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,25.0,0.572
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,30.0,0.518
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,35.0,0.465
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,40.0,0.419
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,45.0,0.362
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,50.0,0.303
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,55.0,0.267
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,60.0,0.204
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,65.0,0.151
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,70.0,0.121
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,75.0,0.088
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,80.0,0.05
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,85.0,0.036
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,90.0,0.014
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,95.0,0.005
imagenet,resnet50,inputxgradient,mobilenet_v2,mean,100.0,0.003
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,0.0,0.801
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,5.0,0.744
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,10.0,0.686
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,15.0,0.632
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,20.0,0.566
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,25.0,0.51
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,30.0,0.46
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,35.0,0.407
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,40.0,0.35
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,45.0,0.299
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,50.0,0.251
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,55.0,0.201
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,60.0,0.157
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,65.0,0.106
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,70.0,0.074
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,75.0,0.039
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,80.0,0.022
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,85.0,0.008
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,90.0,0.006
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,95.0,0.002
imagenet,resnet50,inputxgradient,mobilenet_v2,random_noise,100.0,0.001
imagenet,resnet50,inputxgradient,mobilenet_v2,white,0.0,0.801
imagenet,resnet50,inputxgradient,mobilenet_v2,white,5.0,0.632
imagenet,resnet50,inputxgradient,mobilenet_v2,white,10.0,0.527
imagenet,resnet50,inputxgradient,mobilenet_v2,white,15.0,0.442
imagenet,resnet50,inputxgradient,mobilenet_v2,white,20.0,0.381
imagenet,resnet50,inputxgradient,mobilenet_v2,white,25.0,0.316
imagenet,resnet50,inputxgradient,mobilenet_v2,white,30.0,0.256
imagenet,resnet50,inputxgradient,mobilenet_v2,white,35.0,0.207
imagenet,resnet50,inputxgradient,mobilenet_v2,white,40.0,0.184
imagenet,resnet50,inputxgradient,mobilenet_v2,white,45.0,0.143
imagenet,resnet50,inputxgradient,mobilenet_v2,white,50.0,0.121
imagenet,resnet50,inputxgradient,mobilenet_v2,white,55.0,0.086
imagenet,resnet50,inputxgradient,mobilenet_v2,white,60.0,0.065
imagenet,resnet50,inputxgradient,mobilenet_v2,white,65.0,0.048
imagenet,resnet50,inputxgradient,mobilenet_v2,white,70.0,0.03
imagenet,resnet50,inputxgradient,mobilenet_v2,white,75.0,0.017
imagenet,resnet50,inputxgradient,mobilenet_v2,white,80.0,0.011
imagenet,resnet50,inputxgradient,mobilenet_v2,white,85.0,0.008
imagenet,resnet50,inputxgradient,mobilenet_v2,white,90.0,0.003
imagenet,resnet50,inputxgradient,mobilenet_v2,white,95.0,0.002
imagenet,resnet50,inputxgradient,mobilenet_v2,white,100.0,0.001
imagenet,resnet50,inputxgradient,vgg16,black,0.0,0.818
imagenet,resnet50,inputxgradient,vgg16,black,5.0,0.357
imagenet,resnet50,inputxgradient,vgg16,black,10.0,0.218
imagenet,resnet50,inputxgradient,vgg16,black,15.0,0.157
imagenet,resnet50,inputxgradient,vgg16,black,20.0,0.118
imagenet,resnet50,inputxgradient,vgg16,black,25.0,0.088
imagenet,resnet50,inputxgradient,vgg16,black,30.0,0.071
imagenet,resnet50,inputxgradient,vgg16,black,35.0,0.055
imagenet,resnet50,inputxgradient,vgg16,black,40.0,0.043
imagenet,resnet50,inputxgradient,vgg16,black,45.0,0.022
imagenet,resnet50,inputxgradient,vgg16,black,50.0,0.015
imagenet,resnet50,inputxgradient,vgg16,black,55.0,0.007
imagenet,resnet50,inputxgradient,vgg16,black,60.0,0.003
imagenet,resnet50,inputxgradient,vgg16,black,65.0,0.002
imagenet,resnet50,inputxgradient,vgg16,black,70.0,0.002
imagenet,resnet50,inputxgradient,vgg16,black,75.0,0.002
imagenet,resnet50,inputxgradient,vgg16,black,80.0,0.002
imagenet,resnet50,inputxgradient,vgg16,black,85.0,0.001
imagenet,resnet50,inputxgradient,vgg16,black,90.0,0.0
imagenet,resnet50,inputxgradient,vgg16,black,95.0,0.001
imagenet,resnet50,inputxgradient,vgg16,black,100.0,0.001
imagenet,resnet50,inputxgradient,vgg16,blur,0.0,0.818
imagenet,resnet50,inputxgradient,vgg16,blur,5.0,0.795
imagenet,resnet50,inputxgradient,vgg16,blur,10.0,0.753
imagenet,resnet50,inputxgradient,vgg16,blur,15.0,0.71
imagenet,resnet50,inputxgradient,vgg16,blur,20.0,0.666
imagenet,resnet50,inputxgradient,vgg16,blur,25.0,0.632
imagenet,resnet50,inputxgradient,vgg16,blur,30.0,0.575
imagenet,resnet50,inputxgradient,vgg16,blur,35.0,0.518
imagenet,resnet50,inputxgradient,vgg16,blur,40.0,0.462
imagenet,resnet50,inputxgradient,vgg16,blur,45.0,0.387
imagenet,resnet50,inputxgradient,vgg16,blur,50.0,0.316
imagenet,resnet50,inputxgradient,vgg16,blur,55.0,0.228
imagenet,resnet50,inputxgradient,vgg16,blur,60.0,0.182
imagenet,resnet50,inputxgradient,vgg16,blur,65.0,0.135
imagenet,resnet50,inputxgradient,vgg16,blur,70.0,0.095
imagenet,resnet50,inputxgradient,vgg16,blur,75.0,0.062
imagenet,resnet50,inputxgradient,vgg16,blur,80.0,0.033
imagenet,resnet50,inputxgradient,vgg16,blur,85.0,0.018
imagenet,resnet50,inputxgradient,vgg16,blur,90.0,0.016
imagenet,resnet50,inputxgradient,vgg16,blur,95.0,0.015
imagenet,resnet50,inputxgradient,vgg16,blur,100.0,0.034
imagenet,resnet50,inputxgradient,vgg16,gray,0.0,0.818
imagenet,resnet50,inputxgradient,vgg16,gray,5.0,0.691
imagenet,resnet50,inputxgradient,vgg16,gray,10.0,0.596
imagenet,resnet50,inputxgradient,vgg16,gray,15.0,0.513
imagenet,resnet50,inputxgradient,vgg16,gray,20.0,0.456
imagenet,resnet50,inputxgradient,vgg16,gray,25.0,0.375
imagenet,resnet50,inputxgradient,vgg16,gray,30.0,0.297
imagenet,resnet50,inputxgradient,vgg16,gray,35.0,0.253
imagenet,resnet50,inputxgradient,vgg16,gray,40.0,0.199
imagenet,resnet50,inputxgradient,vgg16,gray,45.0,0.163
imagenet,resnet50,inputxgradient,vgg16,gray,50.0,0.122
imagenet,resnet50,inputxgradient,vgg16,gray,55.0,0.092
imagenet,resnet50,inputxgradient,vgg16,gray,60.0,0.066
imagenet,resnet50,inputxgradient,vgg16,gray,65.0,0.043
imagenet,resnet50,inputxgradient,vgg16,gray,70.0,0.034
imagenet,resnet50,inputxgradient,vgg16,gray,75.0,0.019
imagenet,resnet50,inputxgradient,vgg16,gray,80.0,0.012
imagenet,resnet50,inputxgradient,vgg16,gray,85.0,0.006
imagenet,resnet50,inputxgradient,vgg16,gray,90.0,0.004
imagenet,resnet50,inputxgradient,vgg16,gray,95.0,0.001
imagenet,resnet50,inputxgradient,vgg16,gray,100.0,0.001
imagenet,resnet50,inputxgradient,vgg16,mean,0.0,0.818
imagenet,resnet50,inputxgradient,vgg16,mean,5.0,0.733
imagenet,resnet50,inputxgradient,vgg16,mean,10.0,0.653
imagenet,resnet50,inputxgradient,vgg16,mean,15.0,0.583
imagenet,resnet50,inputxgradient,vgg16,mean,20.0,0.514
imagenet,resnet50,inputxgradient,vgg16,mean,25.0,0.455
imagenet,resnet50,inputxgradient,vgg16,mean,30.0,0.39
imagenet,resnet50,inputxgradient,vgg16,mean,35.0,0.323
imagenet,resnet50,inputxgradient,vgg16,mean,40.0,0.274
imagenet,resnet50,inputxgradient,vgg16,mean,45.0,0.221
imagenet,resnet50,inputxgradient,vgg16,mean,50.0,0.165
imagenet,resnet50,inputxgradient,vgg16,mean,55.0,0.119
imagenet,resnet50,inputxgradient,vgg16,mean,60.0,0.08
imagenet,resnet50,inputxgradient,vgg16,mean,65.0,0.056
imagenet,resnet50,inputxgradient,vgg16,mean,70.0,0.043
imagenet,resnet50,inputxgradient,vgg16,mean,75.0,0.03
imagenet,resnet50,inputxgradient,vgg16,mean,80.0,0.015
imagenet,resnet50,inputxgradient,vgg16,mean,85.0,0.009
imagenet,resnet50,inputxgradient,vgg16,mean,90.0,0.004
imagenet,resnet50,inputxgradient,vgg16,mean,95.0,0.001
imagenet,resnet50,inputxgradient,vgg16,mean,100.0,0.002
imagenet,resnet50,inputxgradient,vgg16,random_noise,0.0,0.818
imagenet,resnet50,inputxgradient,vgg16,random_noise,5.0,0.676
imagenet,resnet50,inputxgradient,vgg16,random_noise,10.0,0.581
imagenet,resnet50,inputxgradient,vgg16,random_noise,15.0,0.51
imagenet,resnet50,inputxgradient,vgg16,random_noise,20.0,0.452
imagenet,resnet50,inputxgradient,vgg16,random_noise,25.0,0.377
imagenet,resnet50,inputxgradient,vgg16,random_noise,30.0,0.31
imagenet,resnet50,inputxgradient,vgg16,random_noise,35.0,0.259
imagenet,resnet50,inputxgradient,vgg16,random_noise,40.0,0.214
imagenet,resnet50,inputxgradient,vgg16,random_noise,45.0,0.177
imagenet,resnet50,inputxgradient,vgg16,random_noise,50.0,0.143
imagenet,resnet50,inputxgradient,vgg16,random_noise,55.0,0.113
imagenet,resnet50,inputxgradient,vgg16,random_noise,60.0,0.085
imagenet,resnet50,inputxgradient,vgg16,random_noise,65.0,0.063
imagenet,resnet50,inputxgradient,vgg16,random_noise,70.0,0.048
imagenet,resnet50,inputxgradient,vgg16,random_noise,75.0,0.028
imagenet,resnet50,inputxgradient,vgg16,random_noise,80.0,0.016
imagenet,resnet50,inputxgradient,vgg16,random_noise,85.0,0.01
imagenet,resnet50,inputxgradient,vgg16,random_noise,90.0,0.004
imagenet,resnet50,inputxgradient,vgg16,random_noise,95.0,0.003
imagenet,resnet50,inputxgradient,vgg16,random_noise,100.0,0.001
imagenet,resnet50,inputxgradient,vgg16,white,0.0,0.818
imagenet,resnet50,inputxgradient,vgg16,white,5.0,0.362
imagenet,resnet50,inputxgradient,vgg16,white,10.0,0.217
imagenet,resnet50,inputxgradient,vgg16,white,15.0,0.153
imagenet,resnet50,inputxgradient,vgg16,white,20.0,0.107
imagenet,resnet50,inputxgradient,vgg16,white,25.0,0.083
imagenet,resnet50,inputxgradient,vgg16,white,30.0,0.069
imagenet,resnet50,inputxgradient,vgg16,white,35.0,0.053
imagenet,resnet50,inputxgradient,vgg16,white,40.0,0.048
imagenet,resnet50,inputxgradient,vgg16,white,45.0,0.03
imagenet,resnet50,inputxgradient,vgg16,white,50.0,0.02
imagenet,resnet50,inputxgradient,vgg16,white,55.0,0.016
imagenet,resnet50,inputxgradient,vgg16,white,60.0,0.014
imagenet,resnet50,inputxgradient,vgg16,white,65.0,0.012
imagenet,resnet50,inputxgradient,vgg16,white,70.0,0.007
imagenet,resnet50,inputxgradient,vgg16,white,75.0,0.004
imagenet,resnet50,inputxgradient,vgg16,white,80.0,0.002
imagenet,resnet50,inputxgradient,vgg16,white,85.0,0.001
imagenet,resnet50,inputxgradient,vgg16,white,90.0,0.001
imagenet,resnet50,inputxgradient,vgg16,white,95.0,0.001
imagenet,resnet50,inputxgradient,vgg16,white,100.0,0.001
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,0.0,0.801
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,5.0,0.703
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,10.0,0.611
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,15.0,0.539
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,20.0,0.469
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,25.0,0.416
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,30.0,0.35
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,35.0,0.305
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,40.0,0.262
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,45.0,0.221
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,50.0,0.167
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,55.0,0.127
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,60.0,0.102
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,65.0,0.092
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,70.0,0.061
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,75.0,0.039
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,80.0,0.028
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,85.0,0.013
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,90.0,0.003
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,95.0,0.0
imagenet,resnet50,integrated_gradients,mobilenet_v2,black,100.0,0.001
imagenet,resnet50,integrated_gradients,mobilenet_v2,blur,0.0,0.801
imagenet,resnet50,integrated_gradients,mobilenet_v2,blur,5.0,0.784
imagenet,resnet50,integrated_gradients,mobilenet_v2,blur,10.0,0.749
