dataset,generating_model,attribution_method,judging_model,fill_strategy,occlusion_level,mean_accuracy
imagenet,independent,dino448,mobilenet_v2,black,90.0,0.529
imagenet,independent,dino448,mobilenet_v2,black,95.0,0.302
imagenet,independent,dino448,mobilenet_v2,black,100.0,0.005
imagenet,independent,dino448,mobilenet_v2,blur,0.0,0.942
imagenet,independent,dino448,mobilenet_v2,blur,5.0,0.939
imagenet,independent,dino448,mobilenet_v2,blur,10.0,0.943
imagenet,independent,dino448,mobilenet_v2,blur,15.0,0.939
imagenet,independent,dino448,mobilenet_v2,blur,20.0,0.939
imagenet,independent,dino448,mobilenet_v2,blur,25.0,0.937
imagenet,independent,dino448,mobilenet_v2,blur,30.0,0.928
imagenet,independent,dino448,mobilenet_v2,blur,35.0,0.926
imagenet,independent,dino448,mobilenet_v2,blur,40.0,0.928
imagenet,independent,dino448,mobilenet_v2,blur,45.0,0.916
imagenet,independent,dino448,mobilenet_v2,blur,50.0,0.904
imagenet,independent,dino448,mobilenet_v2,blur,55.0,0.891
imagenet,independent,dino448,mobilenet_v2,blur,60.0,0.875
imagenet,independent,dino448,mobilenet_v2,blur,65.0,0.841
imagenet,independent,dino448,mobilenet_v2,blur,70.0,0.81
imagenet,independent,dino448,mobilenet_v2,blur,75.0,0.758
imagenet,independent,dino448,mobilenet_v2,blur,80.0,0.699
imagenet,independent,dino448,mobilenet_v2,blur,85.0,0.591
imagenet,independent,dino448,mobilenet_v2,blur,90.0,0.451
imagenet,independent,dino448,mobilenet_v2,blur,95.0,0.281
imagenet,independent,dino448,mobilenet_v2,blur,100.0,0.128
imagenet,independent,dino448,mobilenet_v2,gray,0.0,0.942
imagenet,independent,dino448,mobilenet_v2,gray,5.0,0.94
imagenet,independent,dino448,mobilenet_v2,gray,10.0,0.938
imagenet,independent,dino448,mobilenet_v2,gray,15.0,0.94
imagenet,independent,dino448,mobilenet_v2,gray,20.0,0.932
imagenet,independent,dino448,mobilenet_v2,gray,25.0,0.936
imagenet,independent,dino448,mobilenet_v2,gray,30.0,0.931
imagenet,independent,dino448,mobilenet_v2,gray,35.0,0.925
imagenet,independent,dino448,mobilenet_v2,gray,40.0,0.925
imagenet,independent,dino448,mobilenet_v2,gray,45.0,0.92
imagenet,independent,dino448,mobilenet_v2,gray,50.0,0.918
imagenet,independent,dino448,mobilenet_v2,gray,55.0,0.905
imagenet,independent,dino448,mobilenet_v2,gray,60.0,0.893
imagenet,independent,dino448,mobilenet_v2,gray,65.0,0.882
imagenet,independent,dino448,mobilenet_v2,gray,70.0,0.864
imagenet,independent,dino448,mobilenet_v2,gray,75.0,0.828
imagenet,independent,dino448,mobilenet_v2,gray,80.0,0.781
imagenet,independent,dino448,mobilenet_v2,gray,85.0,0.703
imagenet,independent,dino448,mobilenet_v2,gray,90.0,0.555
imagenet,independent,dino448,mobilenet_v2,gray,95.0,0.345
imagenet,independent,dino448,mobilenet_v2,gray,100.0,0.005
imagenet,independent,dino448,mobilenet_v2,mean,0.0,0.942
imagenet,independent,dino448,mobilenet_v2,mean,5.0,0.94
imagenet,independent,dino448,mobilenet_v2,mean,10.0,0.941
imagenet,independent,dino448,mobilenet_v2,mean,15.0,0.939
imagenet,independent,dino448,mobilenet_v2,mean,20.0,0.935
imagenet,independent,dino448,mobilenet_v2,mean,25.0,0.932
imagenet,independent,dino448,mobilenet_v2,mean,30.0,0.934
imagenet,independent,dino448,mobilenet_v2,mean,35.0,0.937
imagenet,independent,dino448,mobilenet_v2,mean,40.0,0.935
imagenet,independent,dino448,mobilenet_v2,mean,45.0,0.927
imagenet,independent,dino448,mobilenet_v2,mean,50.0,0.926
imagenet,independent,dino448,mobilenet_v2,mean,55.0,0.917
imagenet,independent,dino448,mobilenet_v2,mean,60.0,0.904
imagenet,independent,dino448,mobilenet_v2,mean,65.0,0.888
imagenet,independent,dino448,mobilenet_v2,mean,70.0,0.874
imagenet,independent,dino448,mobilenet_v2,mean,75.0,0.838
imagenet,independent,dino448,mobilenet_v2,mean,80.0,0.779
imagenet,independent,dino448,mobilenet_v2,mean,85.0,0.694
imagenet,independent,dino448,mobilenet_v2,mean,90.0,0.541
imagenet,independent,dino448,mobilenet_v2,mean,95.0,0.326
imagenet,independent,dino448,mobilenet_v2,mean,100.0,0.007
imagenet,independent,dino448,mobilenet_v2,random_noise,0.0,0.942
imagenet,independent,dino448,mobilenet_v2,random_noise,5.0,0.936
imagenet,independent,dino448,mobilenet_v2,random_noise,10.0,0.938
imagenet,independent,dino448,mobilenet_v2,random_noise,15.0,0.93
imagenet,independent,dino448,mobilenet_v2,random_noise,20.0,0.926
imagenet,independent,dino448,mobilenet_v2,random_noise,25.0,0.917
imagenet,independent,dino448,mobilenet_v2,random_noise,30.0,0.916
imagenet,independent,dino448,mobilenet_v2,random_noise,35.0,0.898
imagenet,independent,dino448,mobilenet_v2,random_noise,40.0,0.892
imagenet,independent,dino448,mobilenet_v2,random_noise,45.0,0.876
imagenet,independent,dino448,mobilenet_v2,random_noise,50.0,0.858
imagenet,independent,dino448,mobilenet_v2,random_noise,55.0,0.826
imagenet,independent,dino448,mobilenet_v2,random_noise,60.0,0.791
imagenet,independent,dino448,mobilenet_v2,random_noise,65.0,0.761
imagenet,independent,dino448,mobilenet_v2,random_noise,70.0,0.709
imagenet,independent,dino448,mobilenet_v2,random_noise,75.0,0.634
imagenet,independent,dino448,mobilenet_v2,random_noise,80.0,0.544
imagenet,independent,dino448,mobilenet_v2,random_noise,85.0,0.424
imagenet,independent,dino448,mobilenet_v2,random_noise,90.0,0.265
imagenet,independent,dino448,mobilenet_v2,random_noise,95.0,0.119
imagenet,independent,dino448,mobilenet_v2,random_noise,100.0,0.005
imagenet,independent,dino448,mobilenet_v2,white,0.0,0.942
imagenet,independent,dino448,mobilenet_v2,white,5.0,0.938
imagenet,independent,dino448,mobilenet_v2,white,10.0,0.938
imagenet,independent,dino448,mobilenet_v2,white,15.0,0.933
imagenet,independent,dino448,mobilenet_v2,white,20.0,0.932
imagenet,independent,dino448,mobilenet_v2,white,25.0,0.924
imagenet,independent,dino448,mobilenet_v2,white,30.0,0.918
imagenet,independent,dino448,mobilenet_v2,white,35.0,0.914
imagenet,independent,dino448,mobilenet_v2,white,40.0,0.905
imagenet,independent,dino448,mobilenet_v2,white,45.0,0.897
imagenet,independent,dino448,mobilenet_v2,white,50.0,0.881
imagenet,independent,dino448,mobilenet_v2,white,55.0,0.865
imagenet,independent,dino448,mobilenet_v2,white,60.0,0.838
imagenet,independent,dino448,mobilenet_v2,white,65.0,0.822
imagenet,independent,dino448,mobilenet_v2,white,70.0,0.78
imagenet,independent,dino448,mobilenet_v2,white,75.0,0.731
imagenet,independent,dino448,mobilenet_v2,white,80.0,0.651
imagenet,independent,dino448,mobilenet_v2,white,85.0,0.534
imagenet,independent,dino448,mobilenet_v2,white,90.0,0.389
imagenet,independent,dino448,mobilenet_v2,white,95.0,0.193
imagenet,independent,dino448,mobilenet_v2,white,100.0,0.005
imagenet,independent,dino448,resnet50,black,0.0,0.99
imagenet,independent,dino448,resnet50,black,5.0,0.986
imagenet,independent,dino448,resnet50,black,10.0,0.986
imagenet,independent,dino448,resnet50,black,15.0,0.985
imagenet,independent,dino448,resnet50,black,20.0,0.985
imagenet,independent,dino448,resnet50,black,25.0,0.984
imagenet,independent,dino448,resnet50,black,30.0,0.982
imagenet,independent,dino448,resnet50,black,35.0,0.983
imagenet,independent,dino448,resnet50,black,40.0,0.981
imagenet,independent,dino448,resnet50,black,45.0,0.978
imagenet,independent,dino448,resnet50,black,50.0,0.977
imagenet,independent,dino448,resnet50,black,55.0,0.972
imagenet,independent,dino448,resnet50,black,60.0,0.966
imagenet,independent,dino448,resnet50,black,65.0,0.96
imagenet,independent,dino448,resnet50,black,70.0,0.936
imagenet,independent,dino448,resnet50,black,75.0,0.907
imagenet,independent,dino448,resnet50,black,80.0,0.873
imagenet,independent,dino448,resnet50,black,85.0,0.799
imagenet,independent,dino448,resnet50,black,90.0,0.674
imagenet,independent,dino448,resnet50,black,95.0,0.393
imagenet,independent,dino448,resnet50,black,100.0,0.005
imagenet,independent,dino448,resnet50,blur,0.0,0.99
imagenet,independent,dino448,resnet50,blur,5.0,0.988
imagenet,independent,dino448,resnet50,blur,10.0,0.989
imagenet,independent,dino448,resnet50,blur,15.0,0.989
imagenet,independent,dino448,resnet50,blur,20.0,0.99
imagenet,independent,dino448,resnet50,blur,25.0,0.989
imagenet,independent,dino448,resnet50,blur,30.0,0.988
imagenet,independent,dino448,resnet50,blur,35.0,0.987
imagenet,independent,dino448,resnet50,blur,40.0,0.98
imagenet,independent,dino448,resnet50,blur,45.0,0.976
imagenet,independent,dino448,resnet50,blur,50.0,0.971
imagenet,independent,dino448,resnet50,blur,55.0,0.965
imagenet,independent,dino448,resnet50,blur,60.0,0.954
imagenet,independent,dino448,resnet50,blur,65.0,0.935
imagenet,independent,dino448,resnet50,blur,70.0,0.913
imagenet,independent,dino448,resnet50,blur,75.0,0.879
imagenet,independent,dino448,resnet50,blur,80.0,0.829
imagenet,independent,dino448,resnet50,blur,85.0,0.746
imagenet,independent,dino448,resnet50,blur,90.0,0.614
imagenet,independent,dino448,resnet50,blur,95.0,0.416
imagenet,independent,dino448,resnet50,blur,100.0,0.31
imagenet,independent,dino448,resnet50,gray,0.0,0.99
imagenet,independent,dino448,resnet50,gray,5.0,0.989
imagenet,independent,dino448,resnet50,gray,10.0,0.989
imagenet,independent,dino448,resnet50,gray,15.0,0.987
imagenet,independent,dino448,resnet50,gray,20.0,0.985
imagenet,independent,dino448,resnet50,gray,25.0,0.987
imagenet,independent,dino448,resnet50,gray,30.0,0.985
imagenet,independent,dino448,resnet50,gray,35.0,0.983
imagenet,independent,dino448,resnet50,gray,40.0,0.979
imagenet,independent,dino448,resnet50,gray,45.0,0.979
imagenet,independent,dino448,resnet50,gray,50.0,0.964
imagenet,independent,dino448,resnet50,gray,55.0,0.963
imagenet,independent,dino448,resnet50,gray,60.0,0.955
imagenet,independent,dino448,resnet50,gray,65.0,0.939
imagenet,independent,dino448,resnet50,gray,70.0,0.913
imagenet,independent,dino448,resnet50,gray,75.0,0.877
imagenet,independent,dino448,resnet50,gray,80.0,0.832
imagenet,independent,dino448,resnet50,gray,85.0,0.744
imagenet,independent,dino448,resnet50,gray,90.0,0.597
imagenet,independent,dino448,resnet50,gray,95.0,0.323
imagenet,independent,dino448,resnet50,gray,100.0,0.005
imagenet,independent,dino448,resnet50,mean,0.0,0.99
imagenet,independent,dino448,resnet50,mean,5.0,0.987
imagenet,independent,dino448,resnet50,mean,10.0,0.989
imagenet,independent,dino448,resnet50,mean,15.0,0.985
imagenet,independent,dino448,resnet50,mean,20.0,0.986
imagenet,independent,dino448,resnet50,mean,25.0,0.986
imagenet,independent,dino448,resnet50,mean,30.0,0.987
imagenet,independent,dino448,resnet50,mean,35.0,0.983
imagenet,independent,dino448,resnet50,mean,40.0,0.983
imagenet,independent,dino448,resnet50,mean,45.0,0.981
imagenet,independent,dino448,resnet50,mean,50.0,0.969
imagenet,independent,dino448,resnet50,mean,55.0,0.965
imagenet,independent,dino448,resnet50,mean,60.0,0.961
imagenet,independent,dino448,resnet50,mean,65.0,0.94
imagenet,independent,dino448,resnet50,mean,70.0,0.926
imagenet,independent,dino448,resnet50,mean,75.0,0.882
imagenet,independent,dino448,resnet50,mean,80.0,0.838
imagenet,independent,dino448,resnet50,mean,85.0,0.738
imagenet,independent,dino448,resnet50,mean,90.0,0.58
imagenet,independent,dino448,resnet50,mean,95.0,0.328
imagenet,independent,dino448,resnet50,mean,100.0,0.014
imagenet,independent,dino448,resnet50,random_noise,0.0,0.99
imagenet,independent,dino448,resnet50,random_noise,5.0,0.988
imagenet,independent,dino448,resnet50,random_noise,10.0,0.985
imagenet,independent,dino448,resnet50,random_noise,15.0,0.987
imagenet,independent,dino448,resnet50,random_noise,20.0,0.985
imagenet,independent,dino448,resnet50,random_noise,25.0,0.982
imagenet,independent,dino448,resnet50,random_noise,30.0,0.978
imagenet,independent,dino448,resnet50,random_noise,35.0,0.975
imagenet,independent,dino448,resnet50,random_noise,40.0,0.964
imagenet,independent,dino448,resnet50,random_noise,45.0,0.961
imagenet,independent,dino448,resnet50,random_noise,50.0,0.952
imagenet,independent,dino448,resnet50,random_noise,55.0,0.925
imagenet,independent,dino448,resnet50,random_noise,60.0,0.902
imagenet,independent,dino448,resnet50,random_noise,65.0,0.873
imagenet,independent,dino448,resnet50,random_noise,70.0,0.826
imagenet,independent,dino448,resnet50,random_noise,75.0,0.76
imagenet,independent,dino448,resnet50,random_noise,80.0,0.674
imagenet,independent,dino448,resnet50,random_noise,85.0,0.552
imagenet,independent,dino448,resnet50,random_noise,90.0,0.383
imagenet,independent,dino448,resnet50,random_noise,95.0,0.173
imagenet,independent,dino448,resnet50,random_noise,100.0,0.005
imagenet,independent,dino448,resnet50,white,0.0,0.99
imagenet,independent,dino448,resnet50,white,5.0,0.987
imagenet,independent,dino448,resnet50,white,10.0,0.988
imagenet,independent,dino448,resnet50,white,15.0,0.986
imagenet,independent,dino448,resnet50,white,20.0,0.984
imagenet,independent,dino448,resnet50,white,25.0,0.983
imagenet,independent,dino448,resnet50,white,30.0,0.98
imagenet,independent,dino448,resnet50,white,35.0,0.974
imagenet,independent,dino448,resnet50,white,40.0,0.968
imagenet,independent,dino448,resnet50,white,45.0,0.967
imagenet,independent,dino448,resnet50,white,50.0,0.949
imagenet,independent,dino448,resnet50,white,55.0,0.94
imagenet,independent,dino448,resnet50,white,60.0,0.917
imagenet,independent,dino448,resnet50,white,65.0,0.897
imagenet,independent,dino448,resnet50,white,70.0,0.86
imagenet,independent,dino448,resnet50,white,75.0,0.806
imagenet,independent,dino448,resnet50,white,80.0,0.736
imagenet,independent,dino448,resnet50,white,85.0,0.644
imagenet,independent,dino448,resnet50,white,90.0,0.462
imagenet,independent,dino448,resnet50,white,95.0,0.231
imagenet,independent,dino448,resnet50,white,100.0,0.005
imagenet,independent,dino448,vgg16,black,0.0,0.952
imagenet,independent,dino448,vgg16,black,5.0,0.906
imagenet,independent,dino448,vgg16,black,10.0,0.882
imagenet,independent,dino448,vgg16,black,15.0,0.861
imagenet,independent,dino448,vgg16,black,20.0,0.835
imagenet,independent,dino448,vgg16,black,25.0,0.809
imagenet,independent,dino448,vgg16,black,30.0,0.791
imagenet,independent,dino448,vgg16,black,35.0,0.762
imagenet,independent,dino448,vgg16,black,40.0,0.737
imagenet,independent,dino448,vgg16,black,45.0,0.703
imagenet,independent,dino448,vgg16,black,50.0,0.673
imagenet,independent,dino448,vgg16,black,55.0,0.638
imagenet,independent,dino448,vgg16,black,60.0,0.606
imagenet,independent,dino448,vgg16,black,65.0,0.539
imagenet,independent,dino448,vgg16,black,70.0,0.484
imagenet,independent,dino448,vgg16,black,75.0,0.425
imagenet,independent,dino448,vgg16,black,80.0,0.36
imagenet,independent,dino448,vgg16,black,85.0,0.278
imagenet,independent,dino448,vgg16,black,90.0,0.176
imagenet,independent,dino448,vgg16,black,95.0,0.071
imagenet,independent,dino448,vgg16,black,100.0,0.005
imagenet,independent,dino448,vgg16,blur,0.0,0.952
imagenet,independent,dino448,vgg16,blur,5.0,0.953
imagenet,independent,dino448,vgg16,blur,10.0,0.951
imagenet,independent,dino448,vgg16,blur,15.0,0.943
imagenet,independent,dino448,vgg16,blur,20.0,0.939
imagenet,independent,dino448,vgg16,blur,25.0,0.93
imagenet,independent,dino448,vgg16,blur,30.0,0.929
imagenet,independent,dino448,vgg16,blur,35.0,0.922
imagenet,independent,dino448,vgg16,blur,40.0,0.913
imagenet,independent,dino448,vgg16,blur,45.0,0.912
imagenet,independent,dino448,vgg16,blur,50.0,0.897
imagenet,independent,dino448,vgg16,blur,55.0,0.879
imagenet,independent,dino448,vgg16,blur,60.0,0.854
imagenet,independent,dino448,vgg16,blur,65.0,0.826
imagenet,independent,dino448,vgg16,blur,70.0,0.777
imagenet,independent,dino448,vgg16,blur,75.0,0.723
imagenet,independent,dino448,vgg16,blur,80.0,0.665
imagenet,independent,dino448,vgg16,blur,85.0,0.57
imagenet,independent,dino448,vgg16,blur,90.0,0.451
imagenet,independent,dino448,vgg16,blur,95.0,0.291
imagenet,independent,dino448,vgg16,blur,100.0,0.112
imagenet,independent,dino448,vgg16,gray,0.0,0.952
imagenet,independent,dino448,vgg16,gray,5.0,0.938
imagenet,independent,dino448,vgg16,gray,10.0,0.925
imagenet,independent,dino448,vgg16,gray,15.0,0.908
imagenet,independent,dino448,vgg16,gray,20.0,0.898
imagenet,independent,dino448,vgg16,gray,25.0,0.877
imagenet,independent,dino448,vgg16,gray,30.0,0.854
imagenet,independent,dino448,vgg16,gray,35.0,0.844
imagenet,independent,dino448,vgg16,gray,40.0,0.813
imagenet,independent,dino448,vgg16,gray,45.0,0.791
imagenet,independent,dino448,vgg16,gray,50.0,0.781
imagenet,independent,dino448,vgg16,gray,55.0,0.743
imagenet,independent,dino448,vgg16,gray,60.0,0.714
imagenet,independent,dino448,vgg16,gray,65.0,0.671
imagenet,independent,dino448,vgg16,gray,70.0,0.62
imagenet,independent,dino448,vgg16,gray,75.0,0.549
imagenet,independent,dino448,vgg16,gray,80.0,0.472
imagenet,independent,dino448,vgg16,gray,85.0,0.383
imagenet,independent,dino448,vgg16,gray,90.0,0.273
imagenet,independent,dino448,vgg16,gray,95.0,0.136
imagenet,independent,dino448,vgg16,gray,100.0,0.005
imagenet,independent,dino448,vgg16,mean,0.0,0.952
imagenet,independent,dino448,vgg16,mean,5.0,0.943
imagenet,independent,dino448,vgg16,mean,10.0,0.935
imagenet,independent,dino448,vgg16,mean,15.0,0.92
imagenet,independent,dino448,vgg16,mean,20.0,0.908
imagenet,independent,dino448,vgg16,mean,25.0,0.899
imagenet,independent,dino448,vgg16,mean,30.0,0.883
imagenet,independent,dino448,vgg16,mean,35.0,0.862
imagenet,independent,dino448,vgg16,mean,40.0,0.861
imagenet,independent,dino448,vgg16,mean,45.0,0.831
imagenet,independent,dino448,vgg16,mean,50.0,0.816
imagenet,independent,dino448,vgg16,mean,55.0,0.791
imagenet,independent,dino448,vgg16,mean,60.0,0.764
imagenet,independent,dino448,vgg16,mean,65.0,0.723
imagenet,independent,dino448,vgg16,mean,70.0,0.666
imagenet,independent,dino448,vgg16,mean,75.0,0.606
imagenet,independent,dino448,vgg16,mean,80.0,0.53
imagenet,independent,dino448,vgg16,mean,85.0,0.423
imagenet,independent,dino448,vgg16,mean,90.0,0.314
imagenet,independent,dino448,vgg16,mean,95.0,0.161
imagenet,independent,dino448,vgg16,mean,100.0,0.009
imagenet,independent,dino448,vgg16,random_noise,0.0,0.952
imagenet,independent,dino448,vgg16,random_noise,5.0,0.937
imagenet,independent,dino448,vgg16,random_noise,10.0,0.928
imagenet,independent,dino448,vgg16,random_noise,15.0,0.911
imagenet,independent,dino448,vgg16,random_noise,20.0,0.897
imagenet,independent,dino448,vgg16,random_noise,25.0,0.886
imagenet,independent,dino448,vgg16,random_noise,30.0,0.87
imagenet,independent,dino448,vgg16,random_noise,35.0,0.863
imagenet,independent,dino448,vgg16,random_noise,40.0,0.845
imagenet,independent,dino448,vgg16,random_noise,45.0,0.817
imagenet,independent,dino448,vgg16,random_noise,50.0,0.799
imagenet,independent,dino448,vgg16,random_noise,55.0,0.779
imagenet,independent,dino448,vgg16,random_noise,60.0,0.758
imagenet,independent,dino448,vgg16,random_noise,65.0,0.721
imagenet,independent,dino448,vgg16,random_noise,70.0,0.67
imagenet,independent,dino448,vgg16,random_noise,75.0,0.607
imagenet,independent,dino448,vgg16,random_noise,80.0,0.514
imagenet,independent,dino448,vgg16,random_noise,85.0,0.409
imagenet,independent,dino448,vgg16,random_noise,90.0,0.305
imagenet,independent,dino448,vgg16,random_noise,95.0,0.152
imagenet,independent,dino448,vgg16,random_noise,100.0,0.005
imagenet,independent,dino448,vgg16,white,0.0,0.952
imagenet,independent,dino448,vgg16,white,5.0,0.929
imagenet,independent,dino448,vgg16,white,10.0,0.908
imagenet,independent,dino448,vgg16,white,15.0,0.877
imagenet,independent,dino448,vgg16,white,20.0,0.854
imagenet,independent,dino448,vgg16,white,25.0,0.825
imagenet,independent,dino448,vgg16,white,30.0,0.793
imagenet,independent,dino448,vgg16,white,35.0,0.77
imagenet,independent,dino448,vgg16,white,40.0,0.748
imagenet,independent,dino448,vgg16,white,45.0,0.723
imagenet,independent,dino448,vgg16,white,50.0,0.689
imagenet,independent,dino448,vgg16,white,55.0,0.655
imagenet,independent,dino448,vgg16,white,60.0,0.619
imagenet,independent,dino448,vgg16,white,65.0,0.583
imagenet,independent,dino448,vgg16,white,70.0,0.533
imagenet,independent,dino448,vgg16,white,75.0,0.474
imagenet,independent,dino448,vgg16,white,80.0,0.399
imagenet,independent,dino448,vgg16,white,85.0,0.321
imagenet,independent,dino448,vgg16,white,90.0,0.206
imagenet,independent,dino448,vgg16,white,95.0,0.112
imagenet,independent,dino448,vgg16,white,100.0,0.005
imagenet,independent,dino448+u2net,mobilenet_v2,black,0.0,0.942
